5,"Tính năng nổi bật:nghe em
Chất lượng sản phẩm:tot

nghe rất êmmm tai , rẻ mà dùng tốt lắm mng ạ , nên mua nha, shop gói hàng đẹp","Quý khách thân mến, rất vui khi quý khách yêu thích sản phẩm của chúng tôi, đánh giá tốt của bạn là động lực lớn của shop. Chúc quý khách một ngày vui vẻ ạ."
5,"Chất lượng sản phẩm:rất đẹp
Tính năng nổi bật:rất ổn

Rất đẹp giống như mô tả trong hình ảnh rất đẹp giá cả hợp lý cho 5 sao luôn","Chúng tôi đã nhận được đánh giá tốt của bạn, chúng tôi rất vinh dự khi nhận được sự khẳng định của bạn và rất mong được phục vụ bạn một lần nữa."
5,"Tính năng nổi bật:kết nối với đt,nghe nhạc...
Chất lượng sản phẩm:tốt,xịn

NÊN MUA vừa rẻ vừa chất lượng nữa giao hàng trong khoảng 1 tuần nhe vì hàng nước ngoài giao như vậy là đc rồi,giao hàng thì thân thiện dễ thương.shop nch cũng ok ko quá cáu gắt khách hàng hay gì.nói chung là rất đáng để mua","Quý khách thân mến, rất vui khi quý khách yêu thích sản phẩm của chúng tôi, đánh giá tốt của bạn là động lực lớn của shop. Chúc quý khách một ngày vui vẻ ạ."
5,"Chất lượng sản phẩm:xịn lắm
Tính năng nổi bật:keo lì tái châu

Nghe êm , mềm mịn , tai nghe xịn , anh shipper thân thiện xỉu 🥰🥰 , shop rất nhiệt tình ❤️❤️❤️","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:đẹp

Chất lượng tốt với giá này thì oke 
Lần sau sẽ ủng hộ tiếp ạ","Chúng tôi đã nhận được đánh giá tốt của bạn, chúng tôi rất vinh dự khi nhận được sự khẳng định của bạn và rất mong được phục vụ bạn một lần nữa."
5,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:nghe

Dùng ổn, nghe êm, cũng nhanh hết pin, vỏ bảo vệ tốt, đẹp, giao đúng mẫu, với giá này thì cũng hợp lí nên mua nha","Chúng tôi đã nhận được đánh giá tốt của bạn, chúng tôi rất vinh dự khi nhận được sự khẳng định của bạn và rất mong được phục vụ bạn một lần nữa."
4,"Tính năng nổi bật:màu trắng
Chất lượng sản phẩm:ok

Giao hàng nhanh đóng gói cẩn thận đúng hẹn 
Sản phẩm đẹp đúng với mô tả","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"Tính năng nổi bật:nghe
Chất lượng sản phẩm:tạm

Nghe đc nhanh hết pin với lại lâu lâu nó nghe k đc 1 bên tai đợi vài phút là hết tui sài đc 2 ngày r thấy cx tốt nhưng k bt sau này thì sao mn cân nhắc trc khi mua nha","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:kết nối đc

Xinh, đẹp, dthw  tốt nên mua đóng gói ok lắm nên mua nhe mn","Quý khách thân mến, rất vui khi quý khách yêu thích sản phẩm của chúng tôi, đánh giá tốt của bạn là động lực lớn của shop. Chúc quý khách một ngày vui vẻ ạ."
5,"Chất lượng sản phẩm:tốt

Giao hàng nhanh. Chất lượng tốt. Shop nc ngoài mà giao hàng đúng nhanh. Sẽ ủng hộ tiếp","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"Chất lượng sản phẩm:xinh lắm luôn:]]
Tính năng nổi bật:chưa test

Sản phẩm giao về còn nguyên vẹn. Giao không lâu lắm, shipper tận tình. Rẻ mà còn xinh nữa chứ. Với lại shop rất nhiệt tình chỉ cách để sử dụng lun í:3","Chúng tôi đã nhận được đánh giá tốt của bạn, chúng tôi rất vinh dự khi nhận được sự khẳng định của bạn và rất mong được phục vụ bạn một lần nữa."
5,"hàng đầy đủ, bao bì chắc chắn, đẹp, chưa đung nên chưa biết sản phẩm thế nào! rcm mn nên mua nè...","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"Chất lượng sản phẩm:nghe tốt
Tính năng nổi bật:blutooth

Chờ hơi lâu nhưng sử dụng rất tốt. Giao đúng với sản phẩm miêu tả. Tư vấn nhiệt tình. Sẽ ủng hộ shop nhiều","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"Tính năng nổi bật:Dùng để nghe
Chất lượng sản phẩm:Tốt

Tai nghe rất dễ thương nha. Shipper giao hàng tận tình nè:3. 
Mình rất thích chiếc tai nghe này🥰😍","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"Sản phẩm đúng mô tả, giao hàng nhanh. Shop phục vụ nhiệt tình. Đóng gói cẩn thận. Cho shop 5 sao. Sẽ ủng hộ thêm","Chúng tôi đã nhận được đánh giá tốt của bạn, chúng tôi rất vinh dự khi nhận được sự khẳng định của bạn và rất mong được phục vụ bạn một lần nữa."
5,"Chất lượng sản phẩm:toots
Tính năng nổi bật:nghe dc nha

Uii ko ngờ có 80k mà nghe dc lắm nha mng tiếng êm lắm lunnn. Rẻ nx 10đ nha mng còn về dùng dc lâu dài hay ko thì mik ko bt nm dc tặng cả ốp bọc tai nghe thì tuyệt ko còn j để bàn. Sẽ ql ủng hộ shop típ:333","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"đẹp chất lượng đúng với mô tả giao hành nhân shop uy tín kết nối nhanh ko như mọi người đánh giá , giá cả còn hợp lý có j ủng hộ Shop lần nữa","Quý khách thân mến, rất vui khi quý khách yêu thích sản phẩm của chúng tôi, đánh giá tốt của bạn là động lực lớn của shop. Chúc quý khách một ngày vui vẻ ạ."
5,"Chất lượng sản phẩm:rất tốt
Tính năng nổi bật:rất đẹp , chất lượng ok

Tai nghe rất đẹp chuẩn giao hàng nhanh , ok lắm mn ơi , giá hạt dẻ sinh viên lắm nha","Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau."
5,"Chất lượng sản phẩm:sản phẩm tốt, shop nhiệt tình. shipper thân thiện dễ thương.","Quý khách thân mến, rất vui khi quý khách yêu thích sản phẩm của chúng tôi, đánh giá tốt của bạn là động lực lớn của shop. Chúc quý khách một ngày vui vẻ ạ."
5,"Tay cầm mượt, giá siêu rẻ, qua 3 ngày sử dụng thì thấy Rất ưng ý chơi đc cả pubg mobile,fo4 .test tất cả các nút đều nảy và nhạy, cần analog ổn đủ 360°, thanks shop nhiều😍",
5,"Như thế này không mua thì mua cái gì nữa anh em ,tay cầm chắc chắn giao full skill các nút ấn rất mượt , giao hàng nhanh chỉ 2 ngày nhận hàng ,shop rep tin nhắn nhanh nữa mà nhiệt tình tư vấn",Thank you bạn đã ủng hộ shop kèm theo đánh giá 5***** giúp shop ngày càng phát triển hoàn thiện hơn...Bạn hãy ấn theo dõi shop để đón nhận cập nhập sp mới dành tặng bạn ưu đã khách hàng thân quen
5,"Giao hàng cũng nhanh, tay cầm chất lượng tốt, kết nối dễ, có rung, điều khiển nhạy,Shop gói hàng kĩ và giao nhanh, nếu  cần núm bọc mua có 5k cũng khá rẻ hơn so nơi khác bán, nên mua ae ạ",Thank you bạn đã ủng hộ shop kèm theo đánh giá 5***** giúp shop ngày càng phát triển hoàn thiện hơn...Bạn hãy ấn theo dõi shop để đón nhận cập nhập sp mới dành tặng bạn ưu đã khách hàng thân quen
5,"Tính năng nổi bật:sản phẩm cực tốt

Sản phẩm phải nói là ko còn điều gì để mà chê sản phẩm mà em thấy cực kỳ ưn ý",
5,"Giao hàng nhanh đóng gói cẩn thận rất tuyệt 5sao
Trải nghiệm sau 2 ngày chơi fifa thì thấy mượt mà đáng đồng tiền bát gạo
Sản phẩm nằm ngoài mong đợi nên mua rất đáng đồng tiền , đẹp hơn mình tưởng, không vấn đề gì",
5,"giá quá rẻ so với nơi khác bạn, mình đã mua cái thứ 3 cho anh em cùng văn phòng chơi khá tốt nhạy, Ngon bổ rẻ nha ae. Đá fo4 thích cực nhma ae,,,Đá xà ngang nó rung vui lắm ae ạ ;)",
5,"Giao hàng trong tầm 3 ngày. Đặt hàng giao đến hà nội, hàng giao từ hưng yên. Khi nhận được hàng mất tầm 3 ngày đợi. Đóng gói hàng cẩn thận. Ko cấn móp.
Tay cầm chơi được, cảm giác cầm ok. Dùng ko bị hỏng",
5,"Chất lượng sản phẩm:bình thường
Tính năng nổi bật:chơi game

Tay cầm điều khiển mượt mà, phím ấn có sự phản hồi tốt ít trễ, nói chung chất lượng phù hợp với giá tiền, 149k thì mn k nên kỳ vọng quá nhé vì nó là pha ke mà, ae hssv mua chơi fo4 thì quá ok nhé",
5,"Sản phẩm dùng ổn, cắm phát nhận ngay, ko cần cài đặt gì. Phím bấm khá nẩy, rung cũng mạnh. Shop nhắn tin vui vẻ, hỗ trợ nhiệt tình, nhanh chóng. Cực kì đáng tiền.",Thank you bạn***** Bạn hãy ấn theo dõi shop để đón nhận dành tặng bạn ưu đãi khách hàng thân quen nha !!
5,,
5,"Chất lượng sản phẩm:đẹp , nhẹ, chắc chắn
Tính năng nổi bật:kết nối tốt , rung đã

máy đẹp , nhẹ bên , kết nối tốt",
5,"Cầm khá đầm tay, cần analog xoay được 360 độ, các nút bấm đều nhận tín hiệu tốt. Xài được gần 1 tuần r vẫn thấy ok",
5,"Chất lượng sản phẩm:tỐt

Giao hàng nhanh hàng đóng gói kĩ chất lượn sản phẩm rất tốt",Thank you bạn đã ủng hộ shop kèm theo đánh giá 5***** giúp shop ngày càng phát triển hoàn thiện hơn...Bạn hãy ấn theo dõi shop để đón nhận cập nhập sp mới dành tặng bạn ưu đã khách hàng thân quen
5,"Chất lượng sản phẩm:Tốt cực =)
Tính năng nổi bật:Rung êm vãi luôn =)

Giao hàng nhanh, hộp ko bị móp méo, tay cầm dùng ổn, shop tư vấn nhiệt tình",
5,"Chất lượng sản phẩm:tot
Tính năng nổi bật:choi game

xịn nha mọi người giá rẻ mà trông ổn áp xịn vãi mua tặng người yêu nên chưa bóc",
5,Cầm chắc tay. Nút tốt. Chưa thấy rung. Ship hàng hơi lâu. Đóng gói ẩu. Dễ xài,
5,"Tính năng nổi bật:chơi game
Chất lượng sản phẩm:tốt

Mình mua lần 2 rồi thấy rất tốt, giá lại còn rẻ nữa, nên mua nhé mọi người",
5,"Chất lượng sản phẩm:dep, rẻ
Tính năng nổi bật:màu hồng

Tay cầm đẹp, ấn nảy, phím bấm chắc ko bị lung lay khi ấn. Đáng tiền.",
5,"Giá hợp lý đáng tiền nha
Chơi fifa thì thấy cái màu đen không mượt bằng cái trắng 
Nên mua",Thank you bạn đã ủng hộ shop kèm theo đánh giá 5***** giúp shop ngày càng phát triển hoàn thiện hơn...Bạn hãy ấn theo dõi shop để đón nhận cập nhập sp mới dành tặng bạn ưu đã khách hàng thân quen
5,"Chất lượng sản phẩm:Tốt
Tính năng nổi bật:Plug and play

Hình thức khá ok chứ ko đến nỗi trông dại dại như 1 bác nào đó review. Cắm vào chơi được luôn nhé. Chưa biết dùng được lâu ko. Nói chung tôi thấy ok với tầm giá",
5,"Sản phẩm chất lượng , âm thanh nghe lớn , giá rẻ phù hợp , chất lượng so với giá tiền , giao hàng nhanh , đóng gói cẩn thận",
5,"Chất lượng sản phẩm:9/10 nha tại mới dùng nên k biết là có lâu dài k ạ

Rẻ có 76k thôi mà ship nhanh có 3 ngày thôi mình ở Huế . Nhạc cũng k phải to lắm , loa nhẹ lắm mng ơi đem đi đây đó dễ lắm , dễ kết nối, có cả cái chỗ nhỏ nhỏ thấy được mặt mình luôn á nói chung nên mua ạ",
5,San phẩm đúng theo mô tả! Giao hàng nhanh! Lo nhỏ nhưng âm thanh nghe cung ấp chất lượng theo giá tiền!! Đã mua 2 cai đều OK,
5,"Chất lượng sản phẩm:chất lượng tốt số 1
Tính năng nổi bật:đen kimiso1182

mới giao hàng sớm Chất lượng tốt nghe hai quá lâu hết pin",
5,"Sản phẩm chất lượng , hợp giá tiền, loa ổn , rất đáng tiền ......!","Shop xin cảm ơn Quý khách hàng đã mua sắm tại Shop. Chúc Quý khách hàng có những trải nghiệm mua sắm thật tuyệt vời và đáng nhớ. Kính chúc Anh/ Chị mạnh khỏe và bình an ạ! 
Trân trọng!"
5,"mới nghe thì khá tốt không biết nghe nhiều có bị rè không, sản phẩm khá ổn",
5,"Loa nhẹ, kết nối Bluetooth nhanh. Giao siêu nhanh. Đặt 4-4 mà 5-4 đã nhận được rồi. Sẽ ủng hộ shop khi có nhu cầu",
5,"Tính năng nổi bật:nghe
Chất lượng sản phẩm:ok

Đóng gói ok
Loa nghe êm dùng lâu thì k biết như nào
Loa nhỏ nhẹ quá là tiện với mức giá như vậy là ổn",
5,Nhìn chung sp test qua rất ok . Âm thanh to  ổn k bị rè . Cho 5s về sản phẩm . Mh mua qua ví shopy nên sp còn có 77k . Đang đồng tiền,"Shop xin cảm ơn Quý khách hàng đã mua sắm tại Shop. Chúc Quý khách hàng có những trải nghiệm mua sắm thật tuyệt vời và đáng nhớ. Kính chúc Anh/ Chị mạnh khỏe và bình an ạ! 
Trân trọng!"
5,"Chất lượng sản phẩm:Xuất sắc 😳😍❤️

Âm thanh to, không deley, hiệu ứng ánh sáng đẹp, nhựa chắc chắn, hàng ok, shop đóng gói kĩ càng, giao hàng nhanh, shipper nhiệt tình. 😚",
5,"Chất lượng sản phẩm:tốt

Shop giao hàng nhanh loa nghe rất ok rất tốt trong tầm giá👍👍👍",
5,"giao hàng nhanh
loa cầm rất nhẹ , nghe nhạc tốt, với giá như này là rất ổn áp",
5,"Chất lượng sản phẩm:tốt , âm thanh to bas rõ.

Tốc độ giao hàng nhanh chóng.sản phẩm đóng gói cẩn thận",
5,"Tính năng nổi bật:mở âm lượng nhỏ nhất nghe rất to 😰làm mik sợ hết hồn may mở cỡ nhỏ nhất ko tí nữa là bay hồn
Chất lượng sản phẩm:tốt

Mong nhà sản xuất gửi hàng kèm tờ giấy nhắc khách hàng mở nhỏ ko may nhà có trẻ con đang ngủ thì tiêu 🤣",
5,Loa đẹp.am thanh lon nghe rõ. Vừa với gia tiền. K biet xài thoi gian dài sẽ ra sao,
5,Nên mua nhé mn. Giá rẻ âm thanh chuẩn to rõ ràng ạ. Nhìn dể thương ko nghĩ sẽ nhận được sản phẩm tốt mà rẻ vậy,Shop xin cảm ơn Quý khách hàng đã mua sắm tại Shop. Chúc Quý khách hàng có những trải nghiệm mua sắm thật tuyệt vời và đáng nhớ trên Shop nhé. Kính chúc Anh/ Chị mạnh khỏe và bình an ạ! Trân trọng!
5,Nghe ok lắm ạ vừa rẻ nữa mọi người nên mua thử nha bật to lên nghe thì hơi bị ồm nhưng so vs giá thì thì ok lắm,"Shop xin cảm ơn Quý khách hàng đã mua sắm tại Shop. Chúc Quý khách hàng có những trải nghiệm mua sắm thật tuyệt vời và đáng nhớ. Kính chúc Anh/ Chị mạnh khỏe và bình an ạ! 
Trân trọng!"
5,Mình nhận được hàng rồi nha shop hàng đúng như quảng cáo đẹp đống gói ok âm thanh chất lượng nói chung là ok cho shop 10Đ Và 5 sao,"Shop xin cảm ơn Quý khách hàng đã mua sắm tại Shop. Chúc Quý khách hàng có những trải nghiệm mua sắm thật tuyệt vời và đáng nhớ. Kính chúc Anh/ Chị mạnh khỏe và bình an ạ! 
Trân trọng!"
5,"Dùng ok lắm nhé. Shop giao nhanh gọn, shipper dễ thương. Đóng gói cẩn thận. Duyệt
Loa nghe hay lắm. Xịn xò. Cầm chắc tay.",
5,"tuyệt âm thanh bự vãi lúc mở lên thôi muốn bể cái nhà, nghe nhạc đã, loa âm thanh to nghe nhạc BlackPink giựt đùng đùng đùng nhìn zui vcl =))) nói chung là chất lượng rẻ đáng giá nên mua 👍👍👍👍","Shop xin cảm ơn Quý khách hàng đã mua sắm tại Shop. Chúc Quý khách hàng có những trải nghiệm mua sắm thật tuyệt vời và đáng nhớ. Kính chúc Anh/ Chị mạnh khỏe và bình an ạ! 
Trân trọng!"
5,"Chất lượng sản phẩm:Quá trời tuyệt vời

Đẹp quá shop ơi, toàn sản phẩm chất lượng, tươi, khỏe ,đẹp, cảm ơn shop đã rất uy tính, hỗ trợ rất nhiệt tình. Nên mua nha Mn.",
5,"Chất lượng sản phẩm:tốt

Cây nhận được đúng như mô tả, shop đã xả rễ theo yêu cầu nên cây ko bị sốc khi nhận",
5,"Chất lượng sản phẩm:rất đẹp

Shop giao hàng nha, shop bán sen đẹp tư vấn cách chăm sóc sen rất nhiệt tình, mn nên mua ạ",
5,"Chất lượng sản phẩm:tốt

Sau n lần mua, cây đúng loại đã chọn trên live. Lần này shop xả đất nên rễ khô cây không bị sốc nhiệt , nhận cây ưng ý",
5,"Chất lượng sản phẩm:GOOD

💥💥 😘😘 Sản phẩm Đẹp giống trên live  😉😉
Sen cực khỏe, chủ shop nhiệt tình vui vẻ, bán giá mềm.👍👍
Vận chuyển nhanh ,sẽ ủng hộ Shop nữa nhoa 🥰👍",
5,"Đóng gói cẩn thận, sen đẹp vô cùng, chủ shop vui vẻ, mới biết shop đây mà tha về quá trời, ủng hộ shop nha mọi người.",
5,"Chất lượng sản phẩm:quá tuyệt vời

Cây khỏe đẹp, rất đáng tiền, giao hàng nhanh, đóng gói cẩn thận chuyên nghiệp, shop dễ thương nhiệt tình.",
5,Shop gói hàng kỹ. Cây nhận được còn tươi và rất là nguyên vẹn. Không bị gãy lá nào cả. 🥰🥰🥰,
5,"Chất lượng sản phẩm:ổn

Giao 5 ngày nhận đc hàng mà cây vẫn đẹp , 1 cây sứt lá tẹo ,mà k sao vì van chuyển rất xa, nói chung cây ổn định, .m vẫn còn 1 đơn đang đi chuẩn bị nhận .mong là cây vẫn đẹp như này .",
5,Rẻ giao hàng nhanh đóng gói kỹ nên mua nha mọi người mua lần thứ ba rồi rất tuyệt vời cảm ơn shop,
5,Cây đẹp giá 25k mà cây to đùng mn lên mua nhé rẻ đẹp nhiều loại cây sẽ ủng hộ dài dài,
5,"Đã nhận hàng ưng quá chừng, cây to, gói hàng cẩn thận, mình vẫn săn cây của shop để đủ bộ sưu tập. Giá hạt rẻ mà cây to đẹp nữa",
5,"Chất lượng sản phẩm:rất hài lòng

Shop giao hàng nha, shop bán sen đẹp tư vấn cách chăm sóc sen rất nhiệt tình, mn nên mua ạ",
5,"Chất lượng sản phẩm:rất đẹp

Shop giao hàng nha, nhận hàng đẹp hơn mong đợi, shop tư vấn nhiệt tình, gói hàng rất cẩn thận",
5,"Chất lượng sản phẩm:ok

Đẹp, giao hàng nhanh, đóng gói cẩn thận, đã mua nhiều lần, shop dễ thương, đáng tiền, nên mua nha Mn.",
5,"Chất lượng sản phẩm:chuẩn 5 sao

Sen đẹp, mập ú nú ù nu, đóng gói cẩn thận, giao hàng nhanh, tư vấn nhiệt tình, shipper dễ thương, 10 sao luôn nè.",
5,"Chất lượng sản phẩm:quá tuyệt vời

Cây đẹp và rất khoẻ, Không biết là sống được bao lâu nhưng rất ưng🤣. Chưa bao giờ mà mình phải dùng nhiều giấy vệ sinh đến thế. Đóng gói cẩn thận, giao hàng nhanh. Sẽ còn ủng hộ shop!",
5,"Shop đóng gói, băng bó cẩn thận lắm. Mỗi lần dỡ ra 1 đống giấy to.. Đi vắng 1 tuần mới mở hàng mà cây màu hồng với chuỗi ngọc rất ổn. Vận chuyển cây thế mình rất ưng.",
5,"Chất lượng sản phẩm:tuyệt vời

Chậu nào cũng đẹp, mỗi chậu sen có vẻ đẹp khác nhau. Mua nhiều thì được ngắm nhiều hjj . 
Shop đóng gói rất cẩn thận. Tặng shop 5 sao hj",
5,"Đẹp nhức nách luôn. Vừa mở hàng mà vừa xuýt xoa, hàng đợt này là ưng nhất trong các lần mua luôn í. Ko hư 1 cành nào. Hy vọng shop tiếp tục đóng hàng ổn hơn như này.",
5,"Móc bằng nhựa mà shop gói đúng 1 cái bọc mỏng bên ngoài thôi, giao tới bọc rách luôn, cũng may không gãy",
5,"Chất lượng sản phẩm:tốt

Sản phẩm nhựa chắc chắn, như hình. Tuy nhiên shop đóng gói không cẩn thận lắm, chỉ có 1 túi nilon bọc ngoài nên nếu vận chuyển không cẩn thận dễ bị cong méo, vỡ, gãy…",
5,Giao hàng nhanh chóng màu sắc đẹp như trên hình còn bền hay ko thì dùng mới biết được,
5,"Shop tư vấn nhiệt tình, móc đẹp treo tủ rất xinh, gối mát mềm xịn xò, em thỏ bông cưng xỉu thích từ hồi chưa có con luôn. Ncl ưng lắm nhé",Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,,Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,,Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,"Chất lượng sản phẩm:tôta

Móc đẹp, cứng cáp, xinh xắn. Giá rẻ hơn shop khác. Giao đúng mẫu mình đặt",
5,Đã mua đồ lần thứ 2 của shop. Lần trước mua khăn tắm rất ưng. Giờ mua lại ưng hơn nữa. Hàng rất đẹp. Chất liệu sịn sò. Sẽ lại tiếp tục đặt mua nữa 😍,Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,"Chất lượng sản phẩm:tốt

Móc bé nhìn chắc chắn, màu dễ thương, Minh rất ưng ý nhưng không biết phơi nắng có bị giòn gãy không, ship hạnh nhanh chóng lắm",
5,Móc đẹp giống y các shop đồ cho bé bán mà giá lại rẻ hơn nhiều ạ. Thời gian giao hàng siêu nhanh rất đáng mua các mẹ ạ,
5,"Mình mua làn đi sinh, móc quần áo và túi đựng rác. Đồ đẹp giá rẻ, rất ưng. Lần sau sẽ ủng hộ shop tiếp :))",Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,Giao hàng khá lâu. Shop đóng gói sơ sài quá ạ. Có mỗi 1 lớp túi nilon mỏng mình nhận hàng thì đã bị rách. May là móc áo k bin gãy gập gì. Mong shop cải thiện cách gói hàng,
5,"Giao đủ số lượng móc 
Giao hàng nhanh
Màu đẹp kiểu hàn quốc chứ k phải màu đậm quê quê
Nói chung là ưng giá săn được nên cũng phải chăng",
5,,Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,,Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,"Chất lượng sản phẩm:dep

Hàng đẹp chất lượng nhưng shop giao nhầm màu . Ks hàng chất lượng là ok nhé",
5,"Chất lượng sản phẩm:10

Sản phẩm được giao rất nhanh, đóng gói chắc chắn, tốt, đẹp.",
5,móc dày dặn chắc chắn. shop giao hàng nhanh nếu dùng bền và tốt sẽ còn ủng hộ shop dài dài. giá còn rẻ hơn mình mua ngoài chợ ,Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,"Móc vừa vặn với đồ mặc thường ngày hoặc treo tủ. Nếu áo khoác dày bặng phơi là hơi oằn móc. Nhưng mình dùng máy giặt nên dùng móc này quá hợp lý! Móc trơn mượt , màu khá đẹp.",Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,"Giao hàng nhanh, đồ đẹp rẻ, nên mua vì đồ trẻ nhỏ cũng k cần móc quá dày . Móc này tiện cài đồ k bị rơi",Cảm ơn bạn đã tin tưởng mua sắm và đánh giá chất lượng sản phẩm cho shop nha. Pinus sẽ cố gắng mang đến cho bạn những sản phẩm và chất lượng dịch vụ tốt nhất. Rất mong có thêm nhiều cơ hội để Pinus được phục vụ bạn nhé!
5,"Chất lượng sản phẩm:ok
Đúng với mô tả:ok

Giao hàng nhanh, đúng phân loại, nét đẹp. Chất lượng thì dùng mới biết. Có 1 miếng lót bên trong tròn mỏng k rõ lúc đốt trầm có để lót ở đó k nữa?!",
5,"Mẫu mã đẹp, giá rẻ, đóng gói hàng cẩn thận, giao hàng nhanh. Không để ý shop có bán trầm hay không để mua cùng luôn",
5,"Đúng với mô tả:đúng như mẫu
Chất lượng sản phẩm:lu sành. nắp lưng nhôm

Ship nhanh, đóng gói chắc chắn. Nên mua nha m.n giá rẻ hơn nhiều chỗ khác",
5,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Lư xinh màu cũng xinh ạ. Mẹ mình thích mấy thứ này nên ưng lắm ạ. Shop giao hàng nhanh, nhiệt tình, đóng hàng cẩn thận thận ạ",
5,,"Hi dạ!

𝑩𝑨̉𝑶 𝑻𝑹𝑨̂̀𝑴 𝑳𝑰𝑵𝑯 𝑯𝑼̛𝑶̛𝑵𝑮 cám ơn Anh/Chị đã để lại đánh giá.
- Lần tới khi mua hàng, Shop xin dành tặng A/C là KH thân thiết Voucher giảm 10%giá trị tổng đơn hàng.

A/C nhắn tin cho shop để lấy mã nha.
Chúc A/C cùng gia đình luôn an lạc và thật nhiều sức khỏe ạ!"
